School_ID,State,Year,Subject,ISBN,trove_id,title,author,issued,type,relevance_score,relevance_value,identifier_type,identifier_linktype,identifier_value,start_year,author_processed,type_processed,decade,corpus,recency_score,popularity_score,title_google,subtitle,authors,publisher,published_date,description,page_count,categories,average_rating,ratings_count,language
6,VIC,1,ENGLISH,9781925487459,235215797.0,My wellbeing journal. Lauren O'Brien,"O'Brien, Lauren",2018,"Book/Illustrated, Book",7.070510387420654,very relevant,,,,2018.0,"O'Brien, Lauren",Book/Illustrated,2010.0,"9781925487459 My wellbeing journal. Lauren O'Brien O'Brien, Lauren Book/Illustrated",0.9915458937198068,0.0378405428998647,My Wellbeing Journal Years 1 And 2,,Lauren O'Brien,,2018-08-31,,64.0,,,,en
6,VIC,1,ENGLISH,9781925487459,237539920.0,My Wellbeing Journal : Primary Years 1-2 / Lauren O'Brien,"O'Brien, Lauren",2018,"Book/Illustrated, Book",6.004440307617188,very relevant,,,,2018.0,"O'Brien, Lauren",Book/Illustrated,2010.0,"9781925487459 My Wellbeing Journal : Primary Years 1-2 / Lauren O'Brien O'Brien, Lauren Book/Illustrated",0.9915458937198068,0.0,My Wellbeing Journal Years 1 And 2,,Lauren O'Brien,,2018-08-31,,64.0,,,,en
6,VIC,1,ENGLISH,9781741353501,32441205.0,Sound waves. Barbara Murray,"Murray, Barbara",2005-2018,"Book, Book/Illustrated",13.986993789672852,very relevant,,,,2005.0,"Murray, Barbara",Book/Illustrated,2000.0,"9781741353501 Sound waves. Barbara Murray Murray, Barbara Book/Illustrated",0.9758454106280192,0.2833436217850506,Sound Waves Foundation Student Book,The Whole-School Phonemic Approach to Spelling,"Barbara Murray, Terri Watson",,2018,,100.0,,,,en
6,VIC,1,ENGLISH,9781741353501,235447804.0,Sound waves F foundation : the whole-school phonemic approach to spelling / Barbara Murray ; Terri Watson,"Murray, Barbara",2018,"Book/Illustrated, Book",7.070510387420654,very relevant,,,,2018.0,"Murray, Barbara",Book/Illustrated,2010.0,"9781741353501 Sound waves F foundation : the whole-school phonemic approach to spelling / Barbara Murray ; Terri Watson Murray, Barbara Book/Illustrated",0.9915458937198068,0.0378405428998647,Sound Waves Foundation Student Book,The Whole-School Phonemic Approach to Spelling,"Barbara Murray, Terri Watson",,2018,,100.0,,,,en
6,VIC,1,ENGLISH,9780725334604,9530380.0,New improved modern cursive handwriting /  Gail and Paul Nightingale,"Nightingale, Gail",2004,"Book/Illustrated, Book",9.763036727905272,very relevant,,,,2004.0,"Nightingale, Gail",Book/Illustrated,2000.0,"9780725334604 New improved modern cursive handwriting /  Gail and Paul Nightingale Nightingale, Gail Book/Illustrated",0.9746376811594204,0.1334127387867497,New Improved Modern Cursive Handwriting 1,,"Gail Nightingale, Paul Nightingale",,2004,New Improved Modern Cursive Handwriting for Victoria is a popular series providing a structured approach to handwriting with full teacher support.,0.0,Copybooks,,,en
6,VIC,1,ENGLISH,9780195560367,26101936.0,"Grammar through text types. Peter Durkin, Virginia Ferguson","Durkin, Peter",2008,"Book/Illustrated, Book",13.144960403442385,very relevant,url,unknown,https://find.library.unisa.edu.au/discovery/fulldisplay/alma99132653401831/61USOUTHAUS_INST:UNISA,2008.0,"Durkin, Peter",Book/Illustrated,2000.0,"9780195560367 Grammar through text types. Peter Durkin, Virginia Ferguson Durkin, Peter Book/Illustrated",0.9794685990338164,0.2534553423197396,Grammar Through Text Types 1,,"Peter Durkin, Heather Sperring, Virginia Ferguson",,2008,"Grammer Through Text Types series has been designed to develop and consolidate grammer conventions introduced through a variety of literacy and factual text types.Student Books30 well-graded, double-page units.Grammar focus highlighted in context.Include cumulative revision units, self-assessment spreads and a handy, pull-out answer section.Definitions and examples to support independent learning.Include writing tasks to apply skills.",0.0,English language,,,en
6,VIC,1,ENGLISH,9780195560367,233502299.0,Grammar through text types - 1,"Durkin, Peter",2008,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,,2008.0,"Durkin, Peter",Book/Illustrated,2000.0,"9780195560367 Grammar through text types - 1 Durkin, Peter Book/Illustrated",0.9794685990338164,0.0139869515170873,Grammar Through Text Types 1,,"Peter Durkin, Heather Sperring, Virginia Ferguson",,2008,"Grammer Through Text Types series has been designed to develop and consolidate grammer conventions introduced through a variety of literacy and factual text types.Student Books30 well-graded, double-page units.Grammar focus highlighted in context.Include cumulative revision units, self-assessment spreads and a handy, pull-out answer section.Definitions and examples to support independent learning.Include writing tasks to apply skills.",0.0,English language,,,en
13,NT,1,MATHEMATICS,9780648237327,,,,,,,,,,,,Unknown,Unknown,,9780648237327,0.5,0.5,Kluwell My Home Reading Yellow Level,,"Stan Kluzek, Andrew Coldwell",,2019-07,Suitable for lower primary students.,0.0,,,,en
13,NT,1,MATHEMATICS,9781741351828,163413090.0,iMaths,"Linthorne, Chris",2008-2012,"Book/Illustrated, Book, Sound, Sound/Other sound",15.12327766418457,very relevant,,,,2008.0,"Linthorne, Chris",Book/Illustrated,2000.0,"9781741351828 iMaths Linthorne, Chris Book/Illustrated",0.9794685990338164,0.3236764287125389,IMaths,,"Mary Serenc, Chris Linthorne, Lena Ford",,2011-01-01,""" iMaths is an investigative-based numeracy program thath comprehensively addresses both the content and proficency strands of the Australian curriculum"". -- Back cover.",72.0,Mathematics,,,en
14,WA,1,ENGLISH,9780190312565,36375679.0,"Handwriting for New South Wales / Lesley Ljungdahl, Paul March","Ljungdahl, Lesley",2009-2019,"Book/Illustrated, Book",9.763036727905272,very relevant,,,,2009.0,"Ljungdahl, Lesley",Book/Illustrated,2000.0,"9780190312565 Handwriting for New South Wales / Lesley Ljungdahl, Paul March Ljungdahl, Lesley Book/Illustrated",0.9806763285024156,0.1334127387867497,Oxford Handwriting for New South Wales Year 2,,Lesley Ljungdahl,,2018-10-11,"Oxford Handwriting for New South Wales is a comprehensive and engaging program designed to introduce and develop the fundamental skills of handwriting. It includes correct posture and grip models, opportunities to model and practise accurate letter formation and joining techniques, and activities to help every student develop a fluent automatic handwriting style. The Oxford Handwriting for New South Wales series is comprised of seven student workbooks for years K-6 featuring words from the most recent Oxford Wordlist as well as themes and characters from Oxford Reading for Comprehension.Key features of the handwriting books include:state-specific handwriting conventions for NSWengaging full-colour illustrationshelpful tips along the waycolouring-in opportunitiesself-assessment tasksnumber tracing activities.",,,,,en
15,NSW,1,ENGLISH,9781876424503,225102764.0,Teaching THRASS whole word picture phonics : the essential guide to progression and assessment for teachers of English / Alan Davies & Denyse Ritchie,"Ritchie, Denyse",2003,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,,2003.0,"Ritchie, Denyse",Book/Illustrated,2000.0,"9781876424503 Teaching THRASS whole word picture phonics : the essential guide to progression and assessment for teachers of English / Alan Davies & Denyse Ritchie Ritchie, Denyse Book/Illustrated",0.9734299516908212,0.0139869515170873,Teaching THRASS Whole-picture Keyword Phonics,The Essential Guide to Progression and Assessment for All Teachers of English,"Alan Davies, Denyse Ritchie",,2003,,94.0,Reading,,,en
15,NSW,1,ENGLISH,9781876424503,23904137.0,Teaching THRASS whole-picture keyword phonics : the essential guide to progression and assessment for all teachers of English / [Alan Davies & Denyse Ritchie],"Davies, Alan, Ph.D",2003-2006,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,,2003.0,"Davies, Alan, Ph.D",Book/Illustrated,2000.0,"9781876424503 Teaching THRASS whole-picture keyword phonics : the essential guide to progression and assessment for all teachers of English / [Alan Davies & Denyse Ritchie] Davies, Alan, Ph.D Book/Illustrated",0.9734299516908212,0.0139869515170873,Teaching THRASS Whole-picture Keyword Phonics,The Essential Guide to Progression and Assessment for All Teachers of English,"Alan Davies, Denyse Ritchie",,2003,,94.0,Reading,,,en
15,NSW,1,MATHEMATICS,9781741353358,200331411.0,Think mentals. Maths strategies and practice / Chris Linthorne ; Sandra Williams ; Peter Williams,"Linthorne, Chris",2015-2018,"Book/Illustrated, Book",9.114736557006836,very relevant,,,,2015.0,"Linthorne, Chris",Book/Illustrated,2010.0,"9781741353358 Think mentals. Maths strategies and practice / Chris Linthorne ; Sandra Williams ; Peter Williams Linthorne, Chris Book/Illustrated",0.9879227053140096,0.1104010898401866,Think Mentals Student Book 1,Maths Strategies and Practice,Mary Serence,,2015-08,,100.0,,,,en
15,NSW,1,MATHEMATICS,9781741353358,196238859.0,Think Mentals Student Book 1 : Maths Strategies and Practice,"Serence, Mary",2015,"Book/Illustrated, Book",6.751034259796143,very relevant,,,,2015.0,"Serence, Mary",Book/Illustrated,2010.0,"9781741353358 Think Mentals Student Book 1 : Maths Strategies and Practice Serence, Mary Book/Illustrated",0.9879227053140096,0.0265006222493511,Think Mentals Student Book 1,Maths Strategies and Practice,Mary Serence,,2015-08,,100.0,,,,en
15,NSW,1,MATHEMATICS,9781741353358,229003627.0,Think Mentals 1 : maths strategies and practice / Mary Serenc,"Linthorne, Chris",2015,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,,2015.0,"Linthorne, Chris",Book/Illustrated,2010.0,"9781741353358 Think Mentals 1 : maths strategies and practice / Mary Serenc Linthorne, Chris Book/Illustrated",0.9879227053140096,0.0139869515170873,Think Mentals Student Book 1,Maths Strategies and Practice,Mary Serence,,2015-08,,100.0,,,,en
15,NSW,1,ENGLISH,9781406313574,24201562.0,Willy the dreamer / Anthony Browne,"Browne, Anthony, 1946-",1997-2018,"Book/Illustrated, Book",13.219898223876951,very relevant,url,unknown,https://find.library.unisa.edu.au/discovery/fulldisplay/alma9933097001831/61USOUTHAUS_INST:UNISA,1997.0,"Browne, Anthony, 1946-",Book/Illustrated,1990.0,"9781406313574 Willy the dreamer / Anthony Browne Browne, Anthony, 1946- Book/Illustrated",0.966183574879227,0.2561152873483998,Willy the Dreamer,,Anthony Browne,Willy the Chimp,2008,"A stunning Willy book with spectacular, surreal paintings - by one of the most acclaimed of all picture book artists.Willy loves to dream. He dreams that he's a film star, a sumo wrestler, a ballet dancer, a painter, an explorer, a famous writer, a scuba diver... Sometimes he dreams that he can't run but he can fly. He dreams he's a giant or he's tiny, a beggar or a king, in a strange landscape or all at sea. He dreams of fierce monsters and super heroes, of the past and, sometimes, the future. Willy's dreamland is a gallery of amazing and magical pictures, each one magnificently executed and packed with bananas and slyly surreal details that cannot fail to intrigue and delight. The pictures pay homage to famous paintings by the likes of Dali, Magritte and Henri Rousseau, as well as film and book characters and much more.",0.0,Children's stories,,,en
15,NSW,1,ENGLISH,9781406313574,22520990.0,Willy the dreamer /  Anthony Browne,"Browne, Anthony,  1946-",1998-2024,"Book, Book/Illustrated",11.165064811706545,very relevant,url,restricted,http://openlibrary.org/books/OL20137523M,1998.0,"Browne, Anthony, 1946-",Book/Illustrated,1990.0,"9781406313574 Willy the dreamer /  Anthony Browne Browne, Anthony, 1946- Book/Illustrated",0.967391304347826,0.1831782324977052,Willy the Dreamer,,Anthony Browne,Willy the Chimp,2008,"A stunning Willy book with spectacular, surreal paintings - by one of the most acclaimed of all picture book artists.Willy loves to dream. He dreams that he's a film star, a sumo wrestler, a ballet dancer, a painter, an explorer, a famous writer, a scuba diver... Sometimes he dreams that he can't run but he can fly. He dreams he's a giant or he's tiny, a beggar or a king, in a strange landscape or all at sea. He dreams of fierce monsters and super heroes, of the past and, sometimes, the future. Willy's dreamland is a gallery of amazing and magical pictures, each one magnificently executed and packed with bananas and slyly surreal details that cannot fail to intrigue and delight. The pictures pay homage to famous paintings by the likes of Dali, Magritte and Henri Rousseau, as well as film and book characters and much more.",0.0,Children's stories,,,en
15,NSW,1,MATHEMATICS,9781741351828,163413090.0,iMaths,"Linthorne, Chris",2008-2012,"Book/Illustrated, Book, Sound, Sound/Other sound",15.12327766418457,very relevant,,,,2008.0,"Linthorne, Chris",Book/Illustrated,2000.0,"9781741351828 iMaths Linthorne, Chris Book/Illustrated",0.9794685990338164,0.3236764287125389,IMaths,,"Mary Serenc, Chris Linthorne, Lena Ford",,2011-01-01,""" iMaths is an investigative-based numeracy program thath comprehensively addresses both the content and proficency strands of the Australian curriculum"". -- Back cover.",72.0,Mathematics,,,en
15,NSW,1,ENGLISH,9780593098431,240026406.0,Are we there yet? / Kathleen West,"West, Kathleen, 1978-",2021,"Book, Audio book",9.114736557006836,very relevant,,,,2021.0,"West, Kathleen, 1978-",Audio Book,2020.0,"9780593098431 Are we there yet? / Kathleen West West, Kathleen, 1978- Audio Book",0.9951690821256038,0.1104010898401866,Are We There Yet?,,Kathleen West,Penguin,2021,"""Alice Sullivan, a high-achieving architect and mom of two, is used to being in control--until life rips the blueprints right out of her hands. While she's always strived for a picture perfect life, Alice's foundation is rocked when she discovers her daughter is failing reading at school, and worse, her son is a bully, having humiliated a classmate on stage in front of 500 of their peers. Alice feels desperate to make things right, but when she turns to her friends for support, she discovers her own social standing has eroded now that she's one of 'those moms' who can't control her kids""--",354.0,Fiction,,,en
15,NSW,1,ENGLISH,9780648237327,,,,,,,,,,,,Unknown,Unknown,,9780648237327,0.5,0.5,Kluwell My Home Reading Yellow Level,,"Stan Kluzek, Andrew Coldwell",,2019-07,Suitable for lower primary students.,0.0,,,,en
15,NSW,1,MATHEMATICS,9781741351828,163413090.0,iMaths,"Linthorne, Chris",2008-2012,"Book/Illustrated, Book, Sound, Sound/Other sound",15.12327766418457,very relevant,,,,2008.0,"Linthorne, Chris",Book/Illustrated,2000.0,"9781741351828 iMaths Linthorne, Chris Book/Illustrated",0.9794685990338164,0.3236764287125389,IMaths,,"Mary Serenc, Chris Linthorne, Lena Ford",,2011-01-01,""" iMaths is an investigative-based numeracy program thath comprehensively addresses both the content and proficency strands of the Australian curriculum"". -- Back cover.",72.0,Mathematics,,,en
17,QLD,1,ENGLISH,9780190320225,,,,,,,,,,,,Unknown,Unknown,,9780190320225,0.5,0.5,Oxford Handwriting for Queensland Year 1,,Debbie Croft,,2019-08-15,"Oxford Handwriting for Queensland is a comprehensive and engaging program designed to introduce and develop the fundamental skills of handwriting. It includes correct posture and grip models, opportunities to model and practise accurate letter formation and joining techniques, and activities to help every student develop a fluent automatic handwriting style. The Oxford Handwriting for Queensland series is comprised of seven student workbooks for years F-6 featuring words from the most recent Oxford Wordlist as well as themes and characters from Oxford Reading for Comprehension. Key Features of the handwriting books include:state-specific handwriting conventionsengaging full-colour illustrationshelpful tips along the waycolouring-in opportunitiesself-assessment tasksnumber tracing tasks.",64.0,,,,en
